Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
9043,-15868,4508,5592,901,941,5265,-6794
9142,-13408,6580,804,903,-883,5534,-6503
9151,-13444,6632,1428,1024,-1562,5456,-6501
9160,-13684,6628,1808,1043,-2214,5400,-6471
9169,-14072,6276,1116,1043,-2932,5400,-6383
9178,-14044,6392,1584,1035,-3502,5437,-6258
9187,-14396,6196,1080,1027,-3571,5404,-6190
9196,-14664,6344,864,1070,-3379,5385,-6077
9205,-14928,6336,800,1099,-3453,5481,-5887
9214,-15352,6548,1048,1110,-3729,5551,-5708
9223,-15748,6400,1096,1206,-3894,5672,-5603
9322,-18360,5596,-676,1206,-1112,7154,-2419
9331,-18364,4848,-344,1228,-941,7367,-2070
9340,-17272,3332,-64,1230,-426,7575,-1793
9349,-16524,2308,580,1287,306,7725,-1519
9358,-16488,1500,376,1354,976,7878,-1359
9367,-16420,1488,64,1292,1717,7979,-1317
9376,-15944,268,-1136,1319,2054,8064,-1556
9385,-15496,60,-1216,1354,1942,8243,-1814
9394,-15112,824,-1200,1333,1535,8351,-2041
9403,-14392,60,-1416,1306,1034,8392,-2315
9502,-15144,2732,-3592,1294,-2670,9100,-3975
9511,-15288,2836,-2732,1494,-3206,9214,-3945
9520,-15096,3536,-3508,1587,-3604,9280,-3919
9529,-14812,4088,-5712,1618,-3767,9408,-3836
9538,-15460,3804,-5764,1515,-3476,9543,-3626
9547,-16056,4240,-4896,1558,-3461,9589,-3546
9556,-15928,4660,-4540,1529,-3286,9667,-3383
9565,-15212,4984,-4300,1481,-2957,9779,-3141
9574,-15396,4968,-3836,1472,-2885,9976,-2932
9583,-15656,4272,-4396,1417,-3019,10082,-2810
9682,-15460,1608,-6692,1428,-3519,10738,-1507
9691,-14912,2112,-6840,1603,-3530,10770,-1418
9700,-14476,2076,-6772,1570,-3733,10831,-1330
9709,-14372,2392,-7188,1634,-3848,10784,-1236
9718,-14368,1744,-7660,1626,-4011,10837,-1096
9727,-14320,1664,-7624,1589,-4149,10954,-896
9736,-14628,2080,-7244,1584,-4024,10987,-689
9745,-14856,1524,-7328,1593,-3800,10989,-427
9754,-14408,1620,-7400,1643,-3656,10951,-134
9763,-13788,1820,-8196,1589,-3525,10922,109
9862,-19380,2224,-8016,1584,-1422,10507,4862
9871,-20656,1072,-7272,1265,-1131,10404,5767
9880,-21292,1244,-6736,1196,-320,10373,6857
9889,-20844,1120,-7080,1173,1243,10309,7916
9898,-20380,296,-7632,1161,3531,10150,8954
9907,-20864,324,-8068,1074,6081,10001,9882
9916,-20924,276,-7780,1037,8678,10011,10739
9925,-21744,-108,-6136,1085,11124,9854,11573
9934,-22120,-528,-6760,1040,13288,9687,12266
9943,-22116,440,-8084,991,15005,9491,12946
10042,-12264,5720,-15152,1015,-4352,4723,17678
10051,-11656,6220,-16132,994,-8383,4367,18096
10060,-11520,7400,-17588,1063,-12862,4093,18535
10069,-11376,7988,-18564,977,-17067,3968,19068
10078,-11484,6560,-16168,983,-19913,3654,19677
10087,-10716,3928,-15688,966,-19709,3633,20391
10096,-8692,-1196,-17136,947,-14862,3364,21403
