Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
6624,2884,2816,-4852,1068,13811,-7401,15578
6633,1796,2324,-4644,1059,12100,-5253,14900
6642,560,1724,-4736,1113,10366,-3237,14212
6651,-532,1396,-5076,1101,8773,-1403,13488
6660,-1276,1392,-5496,1036,7280,324,12729
6669,-1712,2132,-5400,1119,5487,2035,11935
6678,-2248,3232,-5320,1036,2718,3758,11157
6687,-3400,3932,-5780,1036,-527,5131,10409
6696,-4044,4972,-7732,1056,-6442,6873,9470
6705,-4648,1092,-6212,1089,-9749,8696,8557
6804,-22644,-9048,-40,1086,3880,15337,1522
6813,-19912,-9076,-1816,947,3731,15797,716
6822,-18592,-7048,-4972,3,3107,16255,183
6831,-19348,-5344,-7592,1,2497,16556,-226
6840,-20600,-7168,-5824,4,2780,16576,-445
6849,-21356,-8560,-4240,2,3195,16596,-606
6858,-22032,-9100,-4056,3,2895,16533,-945
6867,-23580,-10300,-4324,3,1711,16391,-1483
6876,-25064,-11136,-3844,2,-26,16340,-2034
6885,-25848,-9776,-2240,2,-2037,16409,-2619
6984,-23536,-3512,-2712,3,-5166,16264,-2141
6993,-19968,-5944,-4404,1831,-5015,16005,-1865
7002,-18332,-3252,-6164,1861,-4956,15798,-1641
7011,-17676,-3760,-6724,1820,-4855,15570,-1421
7020,-17984,-5008,-4652,1806,-4454,15423,-1108
7029,-18580,-5592,-2780,1842,-3753,15387,-750
7038,-18448,-5560,-2232,1785,-2623,15214,-449
7047,-17572,-4912,-4196,1773,-1333,14968,-206
7056,-15660,-4680,-6052,1710,-630,14682,-26
7065,-13780,-3924,-7456,1605,-693,14338,24
7164,-21980,-7412,-824,1614,1197,13856,-3643
7173,-22496,-6816,-2176,1400,315,13866,-4662
7182,-23148,-6928,-2132,1427,-1072,13887,-5869
7191,-23612,-6664,-1236,1419,-3233,13844,-7179
7200,-23688,-6856,88,1382,-6087,13864,-8564
7209,-23348,-6920,1508,1457,-9630,13961,-9955
7218,-24012,-6896,3980,1500,-13673,14053,-11435
7227,-25540,-6672,5632,1438,-17820,13839,-12772
7236,-26624,-6012,4644,1367,-22585,13590,-14105
7245,-28552,-3432,1120,1280,-27086,13280,-15171
7344,-18380,-6036,-9224,1276,-5385,6100,-18960
7353,-17196,-5972,-10556,1076,-4886,5875,-19520
7362,-15460,-6488,-10840,1058,-4342,5700,-20040
7371,-14032,-6048,-11972,1175,-4247,5540,-20631
7380,-12956,-5876,-11368,1088,-4670,5269,-21295
7389,-11352,-3548,-13060,1086,-6846,5161,-21817
7398,-10840,-740,-13296,1097,-14371,4743,-22529
7407,-10196,-2516,-12652,1028,-21267,3860,-23204
7416,-9768,-2912,-14872,1016,-26272,3401,-23666
7425,-8684,-2084,-20128,1035,-32768,3774,-24243
7524,-4172,-20608,-23588,1028,32767,-23656,-13406
7533,-3276,-18696,-22260,1043,32767,-27384,-11592
7542,-1880,-17608,-21120,1096,32767,-30694,-9472
7551,-676,-16696,-19032,1001,32767,-32768,-7216
7560,80,-14988,-18508,1080,32767,-32768,-4765
7569,1032,-11988,-16788,995,32767,-32768,-2118
