Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
3037,9100,-12028,7356,1,-22881,8111,-4528
3046,7976,-14096,8812,2,-22269,8454,-4093
3055,6728,-16760,7596,2,-19804,8569,-3797
3064,5772,-17820,6240,3,-16209,8752,-3425
3073,4968,-18328,6460,2,-12536,8955,-3123
3082,3748,-17016,7152,2,-10266,9103,-2773
3091,3036,-17952,5948,2,-10399,9302,-2481
3100,3748,-19324,4936,2,-10222,9411,-2037
3109,2436,-18304,4708,2,-9554,9532,-1675
3118,1356,-16392,2144,2,-7392,9384,-1607
3127,820,-15364,516,2,-5778,9056,-1640
3136,976,-15688,1244,2,-5194,8600,-1627
3145,764,-14264,-84,2,-5853,8240,-1553
3154,-1348,-14560,2516,2,-6137,7762,-1310
3163,2660,-17908,3828,1,-7295,7635,-800
3172,1284,-16660,1972,1,-8042,7371,-238
3181,1544,-15552,2644,1,-8749,7068,244
3190,1820,-16468,2868,1,-9045,6674,763
3199,1124,-15460,2072,1,-9348,6361,1279
3208,1100,-15232,2088,1,-9431,5898,1688
3217,1016,-15220,1920,1,-9887,5516,2073
3226,1740,-15652,1984,1,-10271,5044,2396
3235,1712,-16988,2504,3,-10692,4710,2817
3244,1464,-18184,2148,3,-10775,4246,3300
3253,1020,-19244,1760,0,-10976,3893,3912
3262,408,-19756,1596,0,-11119,3465,4529
3271,312,-16640,3828,0,-11343,3348,4801
3280,1012,-16852,9992,0,-10222,4402,4306
3289,2776,-9000,13080,0,-11755,5933,3492
3298,1496,-14932,11560,0,-12413,7490,3211
3307,2052,-13104,7264,0,-13153,8779,3081
3316,2704,-13848,3748,4,-14434,9545,2798
3325,2516,-15004,3484,3,-16179,10052,2908
3334,3392,-13784,2064,3,-18443,10216,2978
3343,6488,-16820,3764,2,-19627,10502,3268
3352,7604,-17412,300,2,-19487,10861,3650
3361,5708,-14012,-3876,2,-19839,10732,3850
3370,4084,-13004,-3132,2,-19020,10202,3784
3379,5108,-13904,-2536,2,-18327,9846,3699
3388,5436,-14948,-2296,2,-18087,9845,3781
3397,5032,-15152,-3664,2,-18756,9944,4131
3406,3684,-15264,-5808,2,-19868,9812,4605
3415,2532,-14984,-5048,3,-20568,9570,5196
3424,1632,-14648,-6084,4,-20031,9245,5738
3433,116,-15104,-7168,1,-18427,8990,6295
3442,-664,-16308,-7568,1,-16162,8749,6787
3451,-664,-16888,-7236,1,-13118,8734,7214
3460,-1736,-15600,-8016,1,-10128,8761,7533
3469,-2956,-12952,-7476,1,-7440,8701,7774
3478,-3592,-11352,-7268,1,-7509,8575,8023
3487,-4404,-11396,-6900,1,-8769,8301,8368
3496,-4288,-13192,-6416,2,-9384,8033,8866
3505,-944,-13524,-7136,1,-8300,7595,9378
3514,-2048,-16064,-3708,4,-5459,7207,9930
3523,-3740,-16256,-6540,2,-1111,6771,10429
3532,-3748,-14100,-4820,2,2250,6498,10939
3541,-3224,-12124,-4264,2,3684,6103,11361
3550,-2088,-11084,-4524,2,3006,5835,11705
3559,-2924,-10876,-4228,2,1947,5482,12005
3568,-4712,-11936,-4268,2,672,5303,12310
3577,-6392,-13840,-3740,2,184,5038,12581
3586,-7764,-14368,-2800,2,467,4839,12848
3595,-8532,-14092,-1120,2,1628,4411,13056
3604,-8564,-13484,-696,4,2218,4060,13261
3613,-7808,-11960,-1240,2,2084,3472,13373
3622,-6644,-12116,-1568,2,1487,2973,13469
3631,-7296,-12804,-2656,2,1146,2366,13546
3640,-8488,-14712,-2928,2,1837,1821,13638
3649,-9204,-16384,-3312,2,4007,1136,13743
3658,-10220,-17960,-2456,2,7177,430,13850
3667,-10844,-16948,-8,2,11263,-233,13899
3676,-10896,-16268,132,3,14902,-953,13829
